44.425312,26.131975,Small shop,FALSE,FALSE,FALSE
44.423626,26.131021,Small shop,FALSE,TRUE,FALSE
44.426788,26.134172,Small shop,FALSE,FALSE,FALSE
44.42852,26.134714,Small shop,FALSE,FALSE,FALSE
44.423092,26.134218,Supermarket,TRUE,FALSE,TRUE
44.420479,26.133869,Small shop,FALSE,TRUE,FALSE
44.418766,26.132896,Small shop,FALSE,FALSE,FALSE
44.418224,26.134069,Small shop,FALSE,FALSE,FALSE
44.417217,26.132101,Small shop,FALSE,FALSE,FALSE
44.417301,26.130629,Small shop,FALSE,FALSE,FALSE
44.417099,26.129927,Small shop,FALSE,TRUE,FALSE
44.418114,26.129335,Small shop,FALSE,TRUE,FALSE
44.418297,26.129383,Small shop,FALSE,FALSE,FALSE
44.41864,26.129547,Small shop,FALSE,FALSE,FALSE
44.419113,26.129663,Small shop,FALSE,FALSE,FALSE
44.41959,26.129902,Supermarket,TRUE,FALSE,TRUE
44.421028,26.130882,Small shop,FALSE,FALSE,FALSE
44.421822,26.129284,Small shop,FALSE,FALSE,FALSE
44.422569,26.129938,Small shop,FALSE,FALSE,FALSE
44.418484,26.127901,Small shop,FALSE,TRUE,FALSE
44.417995,26.126987,Small shop,FALSE,FALSE,FALSE
44.398357,26.115236,Small shop,FALSE,FALSE,FALSE
44.397518,26.114683,Small shop,FALSE,FALSE,FALSE
44.397614,26.114883,Small shop,FALSE,FALSE,FALSE
44.397182,26.115368,Small shop,FALSE,FALSE,FALSE
44.395599,26.116858,Small shop,FALSE,FALSE,FALSE
44.393673,26.12039,Supermarket,TRUE,FALSE,TRUE
44.394272,26.119516,Small shop,FALSE,FALSE,FALSE
44.394604,26.118616,Small shop,FALSE,FALSE,FALSE
44.39492,26.117458,Small shop,FALSE,FALSE,FALSE
44.395195,26.116814,Small shop,FALSE,FALSE,FALSE
44.395378,26.116388,Small shop,FALSE,FALSE,FALSE
44.3955,26.116037,Supermarket,TRUE,FALSE,TRUE
44.396423,26.113628,Small shop,FALSE,FALSE,FALSE
44.396473,26.11344,Small shop,FALSE,TRUE,FALSE
44.44371,26.061974,Hypermarket,TRUE,FALSE,TRUE
44.445038,26.057343,Small shop,FALSE,TRUE,FALSE
44.444096,26.056866,Small shop,FALSE,FALSE,FALSE
44.445404,26.053127,Small shop,FALSE,TRUE,FALSE
44.446354,26.05195,Small shop,FALSE,FALSE,FALSE
44.444538,26.055716,Small shop,FALSE,FALSE,FALSE
44.44487,26.055851,Small shop,FALSE,FALSE,FALSE
44.44553,26.058899,Small shop,FALSE,TRUE,FALSE
44.443104,26.062307,Small shop,FALSE,TRUE,FALSE
44.434399,26.08375,Small shop,FALSE,FALSE,FALSE
44.434547,26.084564,Small shop,FALSE,FALSE,FALSE
44.434551,26.085234,Small shop,FALSE,FALSE,FALSE
44.434383,26.087505,Small shop,FALSE,TRUE,FALSE
44.434963,26.087385,Small shop,FALSE,FALSE,FALSE
44.434631,26.089712,Small shop,FALSE,FALSE,FALSE
44.433887,26.089005,Small shop,FALSE,FALSE,FALSE
44.433601,26.089252,Small shop,FALSE,TRUE,FALSE
44.434135,26.08963,Small shop,FALSE,FALSE,FALSE
44.421928,26.090788,Supermarket,TRUE,FALSE,TRUE
44.421711,26.089993,Small shop,FALSE,TRUE,FALSE
44.421776,26.091303,Small shop,FALSE,FALSE,FALSE
44.422787,26.096073,Small shop,FALSE,FALSE,FALSE
44.42276,26.096352,Small shop,FALSE,FALSE,FALSE
44.423027,26.099806,Small shop,FALSE,FALSE,FALSE
44.423264,26.100292,Small shop,FALSE,FALSE,FALSE
44.423561,26.100224,Small shop,FALSE,FALSE,FALSE
44.424873,26.102985,Small shop,FALSE,FALSE,FALSE
44.424496,26.102955,Small shop,FALSE,FALSE,FALSE
44.421741,26.102764,Small shop,FALSE,FALSE,FALSE
44.421497,26.102724,Supermarket,TRUE,FALSE,TRUE
44.421707,26.102976,Small shop,FALSE,FALSE,FALSE
44.419636,26.10393,Small shop,FALSE,FALSE,FALSE
44.414539,26.105099,Hypermarket,TRUE,FALSE,TRUE
44.413761,26.105719,Supermarket,TRUE,FALSE,TRUE
44.418949,26.137825,Small shop,FALSE,FALSE,FALSE
44.418915,26.137604,Small shop,FALSE,FALSE,FALSE
44.398106,26.108553,Small shop,FALSE,FALSE,FALSE
44.39798,26.108618,Small shop,FALSE,TRUE,FALSE
44.397507,26.107689,Small shop,FALSE,FALSE,FALSE
44.397213,26.10755,Small shop,FALSE,FALSE,FALSE
44.396587,26.108065,Supermarket,TRUE,FALSE,TRUE
44.397022,26.108191,Small shop,FALSE,FALSE,FALSE
44.397121,26.108393,Small shop,FALSE,FALSE,FALSE
44.39851,26.105745,Small shop,FALSE,FALSE,FALSE
44.398701,26.105347,Small shop,FALSE,FALSE,FALSE
44.399769,26.104662,Small shop,FALSE,FALSE,FALSE
44.398617,26.102819,Small shop,FALSE,FALSE,FALSE
44.398235,26.103559,Small shop,FALSE,FALSE,FALSE
44.398338,26.104607,Small shop,FALSE,FALSE,FALSE
44.398651,26.10775,Small shop,FALSE,FALSE,FALSE
44.427574,26.099083,Small shop,FALSE,FALSE,FALSE
44.427551,26.098701,Small shop,FALSE,FALSE,FALSE
44.427574,26.098083,Small shop,FALSE,FALSE,FALSE
44.429722,26.094452,Small shop,FALSE,TRUE,FALSE
44.42889,26.095402,Supermarket,TRUE,FALSE,TRUE
44.427555,26.09738,Hypermarket,TRUE,FALSE,TRUE
44.370922,26.140688,Supermarket,TRUE,FALSE,TRUE
44.380363,26.168474,Supermarket,TRUE,FALSE,TRUE
44.382641,26.132517,Supermarket,TRUE,FALSE,TRUE
44.382504,26.123789,Supermarket,TRUE,FALSE,TRUE
44.390625,26.128155,Supermarket,TRUE,FALSE,TRUE
44.389069,26.13176,Supermarket,TRUE,FALSE,TRUE
44.385036,26.109604,Supermarket,TRUE,FALSE,TRUE
44.391708,26.110163,Supermarket,TRUE,FALSE,TRUE
44.385029,26.109615,Supermarket,TRUE,FALSE,TRUE
44.383224,26.100992,Supermarket,TRUE,FALSE,TRUE
44.380142,26.099812,Supermarket,TRUE,FALSE,TRUE
44.380157,26.092493,Supermarket,TRUE,FALSE,TRUE
44.391483,26.093367,Supermarket,TRUE,FALSE,TRUE
44.401642,26.097448,Supermarket,TRUE,FALSE,TRUE
44.41246,26.073103,Supermarket,TRUE,FALSE,TRUE
44.412647,26.064287,Supermarket,TRUE,FALSE,TRUE
44.415192,26.061584,Supermarket,TRUE,FALSE,TRUE
44.422012,26.090818,Supermarket,TRUE,FALSE,TRUE
44.425354,26.097469,Supermarket,TRUE,FALSE,TRUE
44.427254,26.099787,Supermarket,TRUE,FALSE,TRUE
44.428509,26.104218,Supermarket,TRUE,FALSE,TRUE
44.413555,26.109137,Supermarket,TRUE,FALSE,TRUE
44.412308,26.114149,Supermarket,TRUE,FALSE,TRUE
44.421684,26.117397,Supermarket,TRUE,FALSE,TRUE
44.423058,26.124308,Supermarket,TRUE,FALSE,TRUE
44.431629,26.137541,Supermarket,TRUE,FALSE,TRUE
44.431496,26.129744,Supermarket,TRUE,FALSE,TRUE
44.431416,26.12977,Supermarket,TRUE,FALSE,TRUE
44.436081,26.136551,Supermarket,TRUE,FALSE,TRUE
44.439468,26.123085,Supermarket,TRUE,FALSE,TRUE
44.44437,26.129738,Supermarket,TRUE,FALSE,TRUE
44.44725,26.122484,Supermarket,TRUE,FALSE,TRUE
44.444309,26.118406,Supermarket,TRUE,FALSE,TRUE
44.449978,26.123428,Supermarket,TRUE,FALSE,TRUE
44.451546,26.120184,Supermarket,TRUE,FALSE,TRUE
44.444763,26.111309,Supermarket,TRUE,FALSE,TRUE
44.437714,26.113605,Supermarket,TRUE,FALSE,TRUE
44.433327,26.120205,Supermarket,TRUE,FALSE,TRUE
44.451252,26.099405,Supermarket,TRUE,FALSE,TRUE
44.451973,26.079546,Supermarket,TRUE,FALSE,TRUE
44.45779,26.06813,Supermarket,TRUE,FALSE,TRUE
44.45787,26.067249,Supermarket,TRUE,FALSE,TRUE
44.457993,26.078386,Supermarket,TRUE,FALSE,TRUE
44.420334,26.065674,Supermarket,TRUE,FALSE,TRUE
44.41914,26.043316,Supermarket,TRUE,FALSE,TRUE
44.423275,26.041256,Supermarket,TRUE,FALSE,TRUE
44.423,26.035547,Supermarket,TRUE,FALSE,TRUE
44.426098,26.024345,Supermarket,TRUE,FALSE,TRUE
44.42263,26.021814,Supermarket,TRUE,FALSE,TRUE
44.419907,26.02383,Supermarket,TRUE,FALSE,TRUE
44.4188,26.01306,Supermarket,TRUE,FALSE,TRUE
44.41135,26.015593,Supermarket,TRUE,FALSE,TRUE
44.407307,25.989243,Supermarket,TRUE,FALSE,TRUE
44.431213,25.988213,Supermarket,TRUE,FALSE,TRUE
44.433971,26.033529,Supermarket,TRUE,FALSE,TRUE
44.458115,26.052671,Supermarket,TRUE,FALSE,TRUE
44.460075,25.985037,Supermarket,TRUE,FALSE,TRUE
44.471714,26.049152,Supermarket,TRUE,FALSE,TRUE
44.477348,26.044601,Supermarket,TRUE,FALSE,TRUE
44.484879,26.05533,Supermarket,TRUE,FALSE,TRUE
44.496059,26.131657,Supermarket,TRUE,FALSE,TRUE
44.522125,26.143551,Supermarket,TRUE,FALSE,TRUE
44.514294,26.115505,Supermarket,TRUE,FALSE,TRUE
44.493694,26.084736,Supermarket,TRUE,FALSE,TRUE
44.487572,26.093189,Supermarket,TRUE,FALSE,TRUE
44.48243,26.030319,Supermarket,TRUE,FALSE,TRUE
44.464115,26.062037,Supermarket,TRUE,FALSE,TRUE
44.46471,26.088428,Supermarket,TRUE,FALSE,TRUE
44.445168,26.136724,Supermarket,TRUE,FALSE,TRUE
44.441261,26.134966,Supermarket,TRUE,FALSE,TRUE
44.422775,26.138865,Supermarket,TRUE,FALSE,TRUE
44.43343,26.005518,Supermarket,TRUE,FALSE,TRUE
44.436234,26.008324,Supermarket,TRUE,FALSE,TRUE
44.452084,26.047855,Supermarket,TRUE,FALSE,TRUE
44.461662,26.21106,Supermarket,TRUE,FALSE,TRUE
44.476387,26.177757,Supermarket,TRUE,FALSE,TRUE
44.465302,26.148491,Supermarket,TRUE,FALSE,TRUE
44.466003,26.147976,Supermarket,TRUE,FALSE,TRUE
44.463985,26.140636,Supermarket,TRUE,FALSE,TRUE
44.443382,26.155056,Supermarket,TRUE,FALSE,TRUE
44.437038,26.162354,Supermarket,TRUE,FALSE,TRUE
44.437374,26.169434,Supermarket,TRUE,FALSE,TRUE
44.430199,26.165882,Supermarket,TRUE,FALSE,TRUE
44.428326,26.154465,Supermarket,TRUE,FALSE,TRUE
44.418823,26.140711,Supermarket,TRUE,FALSE,TRUE
44.41341,26.142832,Supermarket,TRUE,FALSE,TRUE
44.42971,26.200359,Supermarket,TRUE,FALSE,TRUE
44.411053,26.173248,Supermarket,TRUE,FALSE,TRUE
44.413292,26.170424,Small shop,FALSE,FALSE,FALSE
44.413227,26.170835,Small shop,FALSE,FALSE,FALSE
44.413174,26.1702,Small shop,FALSE,FALSE,FALSE
44.412701,26.169811,Small shop,FALSE,FALSE,FALSE
44.413837,26.168539,Small shop,FALSE,FALSE,FALSE
44.413807,26.168552,Small shop,FALSE,FALSE,FALSE
44.414349,26.165751,Small shop,FALSE,FALSE,FALSE
44.414886,26.17115,Small shop,FALSE,TRUE,FALSE
44.451382,26.085402,Supermarket,TRUE,FALSE,TRUE
44.453468,26.080446,Small shop,FALSE,TRUE,FALSE
44.455162,26.079969,Small shop,FALSE,TRUE,FALSE
44.440769,26.100515,Supermarket,TRUE,FALSE,TRUE
44.464783,26.109915,Supermarket,TRUE,FALSE,TRUE
44.444172,26.13044,Supermarket,TRUE,FALSE,TRUE
44.429317,26.17063,Supermarket,TRUE,FALSE,TRUE
44.415619,26.170395,Supermarket,TRUE,FALSE,TRUE
44.401112,26.099447,Supermarket,TRUE,FALSE,TRUE
44.419006,26.035774,Supermarket,TRUE,FALSE,TRUE
44.399673,26.043825,Hypermarket,TRUE,FALSE,TRUE
44.399673,26.043825,Hypermarket,TRUE,FALSE,TRUE
44.395645,26.123541,Hypermarket,TRUE,FALSE,TRUE
44.437572,26.186611,Hypermarket,TRUE,FALSE,TRUE
44.433182,26.036701,Hypermarket,TRUE,FALSE,TRUE
44.506718,26.137259,Hypermarket,TRUE,FALSE,TRUE
44.442989,26.158754,Hypermarket,TRUE,FALSE,TRUE
44.428612,26.167765,Hypermarket,TRUE,FALSE,TRUE
44.419018,26.146631,Hypermarket,TRUE,FALSE,TRUE
44.399731,26.146179,Hypermarket,TRUE,FALSE,TRUE
44.434467,26.028307,Hypermarket,TRUE,FALSE,TRUE
44.434395,26.019526,Hypermarket,TRUE,FALSE,TRUE
44.438477,25.956858,Hypermarket,TRUE,FALSE,TRUE
44.416908,26.027514,Hypermarket,TRUE,FALSE,TRUE
44.427483,26.065792,Hypermarket,TRUE,FALSE,TRUE
44.425518,26.051649,Small shop,FALSE,TRUE,FALSE
44.415546,26.040911,Hypermarket,TRUE,FALSE,TRUE
44.393112,26.094131,Hypermarket,TRUE,FALSE,TRUE
44.384209,26.102066,Hypermarket,TRUE,FALSE,TRUE
44.375172,26.118483,Hypermarket,TRUE,FALSE,TRUE
44.381718,26.116016,Hypermarket,TRUE,FALSE,TRUE
44.424473,26.076618,Hypermarket,TRUE,FALSE,TRUE
44.434071,26.099731,Hypermarket,TRUE,FALSE,TRUE
44.428761,26.10607,Small shop,FALSE,TRUE,FALSE
44.465683,26.067205,Hypermarket,TRUE,FALSE,TRUE
44.482201,26.092091,Hypermarket,TRUE,FALSE,TRUE
44.414341,26.132462,Supermarket,TRUE,FALSE,TRUE
44.446766,26.126696,Small shop,FALSE,FALSE,FALSE
44.428959,26.118441,Small shop,FALSE,FALSE,FALSE
44.435547,26.113653,Small shop,FALSE,FALSE,FALSE
44.441681,26.117554,Supermarket,TRUE,FALSE,TRUE
44.441967,26.117666,Small shop,FALSE,FALSE,FALSE
44.439255,26.113352,Small shop,FALSE,FALSE,FALSE
44.437656,26.109835,Small shop,FALSE,FALSE,FALSE
44.437698,26.109842,Small shop,FALSE,FALSE,FALSE
44.438316,26.107973,Small shop,FALSE,FALSE,FALSE
44.438431,26.107929,Small shop,FALSE,TRUE,FALSE
44.438431,26.107929,Small shop,FALSE,TRUE,FALSE
44.439068,26.108019,Small shop,FALSE,FALSE,FALSE
44.439484,26.107019,Small shop,FALSE,FALSE,FALSE
44.436047,26.104959,Small shop,FALSE,FALSE,FALSE
44.433769,26.104664,Small shop,FALSE,FALSE,FALSE
44.433075,26.10701,Small shop,FALSE,FALSE,FALSE
44.429676,26.105709,Small shop,FALSE,TRUE,FALSE
44.418003,26.10453,Small shop,FALSE,FALSE,FALSE
44.417435,26.10441,Small shop,FALSE,FALSE,FALSE
44.416973,26.104572,Small shop,FALSE,FALSE,FALSE
44.425259,26.122906,Small shop,FALSE,FALSE,FALSE
44.420025,26.116282,Small shop,FALSE,FALSE,FALSE
44.415623,26.113462,Small shop,FALSE,FALSE,FALSE
44.415623,26.113462,Supermarket,TRUE,FALSE,TRUE
44.402218,26.21966,Small shop,FALSE,FALSE,FALSE
44.434258,26.094633,Small shop,FALSE,TRUE,FALSE
44.43325,26.094509,Small shop,FALSE,FALSE,FALSE
44.433517,26.094791,Small shop,FALSE,TRUE,FALSE
44.433937,26.095291,Small shop,FALSE,FALSE,FALSE
44.434261,26.097485,Small shop,FALSE,FALSE,FALSE
44.433853,26.098253,Small shop,FALSE,TRUE,FALSE
44.433052,26.096392,Small shop,FALSE,FALSE,FALSE
44.4156,26.105606,Small shop,FALSE,FALSE,FALSE
44.429855,26.100864,Small shop,FALSE,TRUE,FALSE
44.560387,25.943672,Small shop,FALSE,FALSE,FALSE
44.559753,25.945562,Small shop,FALSE,FALSE,FALSE
44.560387,25.943672,Small shop,FALSE,FALSE,FALSE
44.560387,25.943672,Small shop,FALSE,FALSE,FALSE
44.557976,25.951267,Small shop,FALSE,FALSE,FALSE
44.557552,25.951477,Small shop,FALSE,FALSE,FALSE
44.557552,25.951477,Small shop,FALSE,FALSE,FALSE
44.536312,25.989649,Small shop,FALSE,FALSE,FALSE
44.532082,25.997,Small shop,FALSE,FALSE,FALSE
44.559753,25.945562,Small shop,FALSE,FALSE,FALSE
44.410294,26.123598,Supermarket,TRUE,FALSE,TRUE
44.443645,26.095598,Supermarket,TRUE,FALSE,TRUE
44.443848,26.095942,Small shop,FALSE,TRUE,FALSE
44.443878,26.09656,Small shop,FALSE,FALSE,FALSE
44.443485,26.094524,Small shop,FALSE,TRUE,FALSE
44.405197,26.206726,Small shop,FALSE,FALSE,FALSE
44.414459,26.174524,Small shop,FALSE,FALSE,FALSE
44.414444,26.174751,Small shop,FALSE,FALSE,FALSE
44.415085,26.175325,Small shop,FALSE,FALSE,FALSE
44.414787,26.174444,Small shop,FALSE,FALSE,FALSE
44.399292,26.100142,Small shop,FALSE,TRUE,FALSE
44.398834,26.096788,Small shop,FALSE,FALSE,FALSE
44.3993,26.096937,Small shop,FALSE,FALSE,FALSE
44.39975,26.096792,Small shop,FALSE,TRUE,FALSE
44.400742,26.100779,Small shop,FALSE,FALSE,FALSE
44.400623,26.101334,Small shop,FALSE,FALSE,FALSE
44.40836,26.096216,Small shop,FALSE,TRUE,FALSE
44.411209,26.091379,Small shop,FALSE,FALSE,FALSE
44.414227,26.091856,Small shop,FALSE,FALSE,FALSE
44.415783,26.092272,Small shop,FALSE,FALSE,FALSE
44.439579,26.080132,Hypermarket,TRUE,FALSE,TRUE
44.43959,26.08016,Small shop,FALSE,FALSE,FALSE
44.440411,26.081602,Small shop,FALSE,FALSE,FALSE
44.44006,26.081738,Small shop,FALSE,TRUE,FALSE
44.44006,26.081738,Small shop,FALSE,TRUE,FALSE
44.439987,26.086565,Small shop,FALSE,FALSE,FALSE
44.440002,26.086674,Small shop,FALSE,FALSE,FALSE
44.438835,26.092676,Small shop,FALSE,FALSE,FALSE
44.43858,26.092852,Small shop,FALSE,FALSE,FALSE
44.43819,26.094288,Small shop,FALSE,TRUE,FALSE
44.438259,26.094158,Small shop,FALSE,TRUE,FALSE
44.438354,26.094057,Small shop,FALSE,TRUE,FALSE
44.438648,26.093859,Small shop,FALSE,TRUE,FALSE
44.439278,26.093575,Small shop,FALSE,TRUE,FALSE
44.439636,26.093277,Small shop,FALSE,TRUE,FALSE
44.439816,26.093218,Small shop,FALSE,TRUE,FALSE
44.439964,26.093159,Small shop,FALSE,TRUE,FALSE
44.440777,26.0952,Small shop,FALSE,TRUE,FALSE
44.442375,26.099142,Small shop,FALSE,TRUE,FALSE
44.443371,26.097549,Small shop,FALSE,FALSE,FALSE
44.440079,26.09963,Supermarket,TRUE,FALSE,TRUE
44.43951,26.099981,Small shop,FALSE,TRUE,FALSE
44.437641,26.100725,Small shop,FALSE,FALSE,FALSE
44.436703,26.101294,Small shop,FALSE,TRUE,FALSE
44.436073,26.101023,Small shop,FALSE,TRUE,FALSE
44.434673,26.099754,Small shop,FALSE,TRUE,FALSE
44.43446,26.099689,Small shop,FALSE,TRUE,FALSE
44.433819,26.09955,Small shop,FALSE,TRUE,FALSE
44.434456,26.098463,Small shop,FALSE,TRUE,FALSE
44.432671,26.097986,Small shop,FALSE,FALSE,FALSE
44.432198,26.097361,Small shop,FALSE,TRUE,FALSE
44.432533,26.09831,Small shop,FALSE,FALSE,FALSE
44.432072,26.103271,Small shop,FALSE,TRUE,FALSE
44.432789,26.101118,Small shop,FALSE,TRUE,FALSE
44.434967,26.098892,Small shop,FALSE,TRUE,FALSE
44.437084,26.098785,Small shop,FALSE,FALSE,FALSE
44.437572,26.096296,Small shop,FALSE,TRUE,FALSE
44.437599,26.095682,Supermarket,TRUE,FALSE,TRUE
44.437435,26.095367,Small shop,FALSE,TRUE,FALSE
44.437489,26.094715,Small shop,FALSE,FALSE,FALSE
44.4403,26.093208,Small shop,FALSE,TRUE,FALSE
44.422882,26.108833,Small shop,FALSE,TRUE,FALSE
44.4226,26.108982,Small shop,FALSE,FALSE,FALSE
44.421154,26.106647,Small shop,FALSE,FALSE,FALSE
44.421425,26.106474,Small shop,FALSE,FALSE,FALSE
44.421986,26.106199,Small shop,FALSE,FALSE,FALSE
44.411537,26.112389,Small shop,FALSE,FALSE,FALSE
44.410625,26.112469,Supermarket,TRUE,FALSE,TRUE
44.397682,26.1115,Small shop,FALSE,TRUE,FALSE
44.499664,26.069023,Small shop,FALSE,FALSE,FALSE
44.496662,26.196507,Small shop,FALSE,FALSE,FALSE
44.427666,26.196968,Small shop,FALSE,FALSE,FALSE
44.384357,26.134953,Small shop,FALSE,TRUE,FALSE
44.428391,26.051331,Small shop,FALSE,FALSE,FALSE
44.425598,26.145487,Small shop,FALSE,TRUE,FALSE
44.441978,26.171789,Small shop,FALSE,TRUE,FALSE
44.402023,26.091671,Small shop,FALSE,FALSE,FALSE
44.427361,26.213453,Small shop,FALSE,FALSE,FALSE
44.452377,26.07222,Small shop,FALSE,FALSE,FALSE
44.416637,26.042652,Small shop,FALSE,FALSE,FALSE
44.428204,26.200954,Small shop,FALSE,FALSE,FALSE
44.530788,26.102386,Small shop,FALSE,FALSE,FALSE
44.393745,26.048241,Small shop,FALSE,FALSE,FALSE
44.433781,26.103516,Small shop,FALSE,FALSE,FALSE
44.422516,26.063787,Small shop,FALSE,FALSE,FALSE
44.398849,26.096785,Small shop,FALSE,TRUE,FALSE
44.443974,26.094345,Small shop,FALSE,FALSE,FALSE
